sample_id,event_date,state,latitude,longitude,rainfall_1d,rainfall_3d,rainfall_7d,target
5274,2013-08-04 00:00:00,Nagaland,26.0838,94.564,,,,1
5273,2013-08-04 00:00:00,Nagaland,26.1807,94.5497,,,,1
5300,2013-08-09 00:00:00,Nagaland,25.318,94.0441,,,,1
5312,2013-08-11 23:00:00,Assam,26.7103,94.693,,,,1
5427,2013-08-15 00:00:00,Nagaland,25.3833,94.1884,,,,1
5337,2013-08-16 00:00:00,Nagaland,26.4205,94.9731,,,,1
5338,2013-08-16 00:00:00,Assam,26.8727,94.9275,,,,1
5336,2013-08-16 00:00:00,Nagaland,26.3897,94.9439,,,,1
5343,2013-08-17 23:00:00,Assam,24.7625,93.4341,,,,1
5421,2013-08-30 00:00:00,Nagaland,26.4205,94.9731,,,,1
5430,2013-09-01 00:00:00,Manipur,24.9037,93.487,,,,1
5431,2013-09-01 00:00:00,Assam,24.9829,93.5063,,,,1
5429,2013-09-01 18:00:00,Sikkim,27.3425,88.2426,,,,1
5442,2013-09-02 00:00:00,Arunachal Pradesh,27.1614,93.7525,,,,1
5441,2013-09-02 00:00:00,Arunachal Pradesh,28.611,94.9829,,,,1
5476,2013-09-07 15:00:00,Sikkim,27.3736,88.7323,,,,1
5552,2013-09-24 00:00:00,Manipur,25.0985,94.3619,,,,1
5575,2013-10-05 23:00:00,Nagaland,25.8266,94.1497,,,,1
5584,2013-10-06 00:00:00,Assam,26.1665,91.7049,,,,1
5582,2013-10-06 12:45:00,Assam,26.1309,91.8383,,,,1
5603,2013-10-13 19:30:00,Manipur,25.426,94.6024,,,,1
6015,2014-05-08 00:00:00,Arunachal Pradesh,27.9032,96.174,,,,1
6016,2014-05-09 23:00:00,Assam,24.8669,92.3576,,,,1
6105,2014-06-26 23:00:00,Arunachal Pradesh,28.9205,95.3429,,,,1
6106,2014-06-26 23:00:00,Assam,26.1407,91.7645,,,,1
6107,2014-06-26 23:00:00,Assam,26.1844,91.7896,,,,1
6110,2014-06-27 00:00:00,Assam,26.1619,91.7697,,,,1
6112,2014-06-28 09:00:00,Assam,26.1964,91.7652,,,,1
6143,2014-07-14 18:00:00,Mizoram,23.7327,92.7463,,,,1
6513,2014-08-14 23:00:00,Tripura,23.0137,91.7174,,,,1
6200,2014-08-17 00:00:00,Arunachal Pradesh,27.0869,93.6086,,,,1
6331,2014-09-08 00:00:00,Nagaland,25.9466,94.6279,,,,1
6291,2014-09-21 00:00:00,Meghalaya,25.7354,90.3852,,,,1
6286,2014-09-22 00:00:00,Assam,26.1044,91.7082,,,,1
6282,2014-09-22 00:00:00,Assam,26.1097,91.7747,,,,1
6287,2014-09-22 00:00:00,Assam,26.1295,91.7056,,,,1
6289,2014-09-22 00:00:00,Assam,26.1001,91.6849,,,,1
6283,2014-09-22 00:00:00,Assam,26.1314,91.7548,,,,1
6285,2014-09-22 00:00:00,Assam,26.159,91.8178,,,,1
6288,2014-09-22 00:00:00,Assam,26.1985,91.7998,,,,1
6284,2014-09-22 00:00:00,Assam,26.1324,91.8342,,,,1
6292,2014-09-23 00:00:00,Assam,25.7238,89.9032,,,,1
6290,2014-09-23 03:00:00,Meghalaya,25.5772,91.8666,,,,1
6213,2014-09-24 00:00:00,Meghalaya,25.8143,90.5763,,,,1
6222,2014-10-01 11:00:00,Arunachal Pradesh,27.1249,93.7706,,,,1
6214,2014-10-05 17:45:00,Meghalaya,25.9702,91.8587,,,,1
6293,2014-10-20 00:00:00,Meghalaya,25.5006,90.0896,,,,1
6775,2015-02-14 00:00:00,Assam,26.1468,91.6469,,,,1
6786,2015-02-19 23:00:00,Assam,24.6108,92.562,,,,1
7591,2015-03-19 00:00:00,Assam,25.0318,92.4584,,,,1
7031,2015-05-24 00:00:00,Sikkim,27.6163,88.6586,,,,1
6971,2015-06-09 00:00:00,Arunachal Pradesh,27.0987,93.816,,,,1
6968,2015-06-13 00:00:00,Meghalaya,25.463,92.2121,,,,1
6970,2015-06-16 00:00:00,Meghalaya,25.5084,90.2191,,,,1
6969,2015-06-16 06:15:00,Meghalaya,25.5114,90.215,,,,1
6945,2015-06-19 00:00:00,Manipur,25.16,93.686,,,,1
6963,2015-06-19 00:00:00,Mizoram,23.7131,92.7362,,,,1
6990,2015-06-24 00:00:00,Nagaland,26.0319,94.5466,,,,1
7138,2015-07-07 00:00:00,Sikkim,27.0816,88.4397,,,,1
7214,2015-07-15 08:00:00,Arunachal Pradesh,27.36,93.0385,,,,1
7265,2015-07-22 00:00:00,Manipur,25.5007,93.9854,,,,1
7253,2015-07-22 00:00:00,Assam,24.7979,92.9974,,,,1
7267,2015-07-22 00:00:00,Manipur,25.3908,94.0926,,,,1
7264,2015-07-22 00:00:00,Manipur,25.4538,93.9827,,,,1
7263,2015-07-22 00:00:00,Manipur,25.4477,94.0489,,,,1
7266,2015-07-22 00:00:00,Manipur,25.5098,93.8794,,,,1
7279,2015-07-24 00:00:00,Manipur,24.9818,93.5142,,,,1
7276,2015-07-25 09:00:00,Assam,26.1062,91.8717,,,,1
7364,2015-07-31 09:00:00,Manipur,24.819,94.3551,,,,1
7372,2015-07-31 23:00:00,Manipur,25.0634,94.3415,,,,1
7389,2015-08-01 00:00:00,Manipur,24.4072,94.0644,,,,1
7371,2015-08-01 00:00:00,Manipur,23.9939,94.0573,,,,1
7374,2015-08-01 00:00:00,Manipur,25.1122,94.3591,,,,1
7385,2015-08-01 00:00:00,Manipur,24.004,93.9815,,,,1
7369,2015-08-01 00:00:00,Manipur,24.1988,94.1016,,,,1
7373,2015-08-01 00:00:00,Manipur,24.9111,94.4759,,,,1
7390,2015-08-01 00:00:00,Manipur,24.4265,94.1913,,,,1
7384,2015-08-01 00:00:00,Manipur,23.9278,94.0906,,,,1
7375,2015-08-01 00:00:00,Manipur,25.1941,94.4481,,,,1
7370,2015-08-01 00:00:00,Manipur,24.1419,94.1078,,,,1
7910,2015-08-01 00:00:00,Manipur,24.3481,94.1146,,,,1
7383,2015-08-01 00:00:00,Manipur,23.899,94.1434,,,,1
7388,2015-08-01 00:00:00,Manipur,24.416,94.0984,,,,1
7387,2015-08-01 00:00:00,Manipur,24.954,94.2156,,,,1
7409,2015-08-02 00:00:00,Nagaland,25.72,94.6219,,,,1
7664,2015-08-11 00:00:00,Manipur,24.7459,93.4251,,,,1
7666,2015-08-11 00:00:00,Manipur,25.1019,93.3729,,,,1
7665,2015-08-11 00:00:00,Manipur,24.7016,93.5291,,,,1
7660,2015-08-12 00:00:00,Nagaland,25.6237,94.1136,,,,1
7887,2015-08-16 00:00:00,Arunachal Pradesh,27.8835,96.9262,,,,1
7334,2015-08-18 00:00:00,Arunachal Pradesh,28.1737,94.7596,,,,1
7335,2015-08-18 09:00:00,Meghalaya,25.5145,90.2023,,,,1
7699,2015-08-19 00:00:00,Nagaland,26.0214,94.5224,,,,1
7706,2015-08-19 00:00:00,Meghalaya,25.0728,92.3636,,,,1
7590,2015-08-19 00:00:00,Meghalaya,25.1416,92.3807,,,,1
7589,2015-08-19 00:00:00,Meghalaya,25.2568,92.3825,,,,1
7336,2015-08-19 09:00:00,Meghalaya,25.2193,90.5549,,,,1
7701,2015-08-19 15:00:00,Nagaland,25.6278,94.1051,,,,1
7727,2015-08-20 18:00:00,Nagaland,25.6263,94.1057,,,,1
7728,2015-08-22 09:00:00,Assam,26.1028,91.8806,,,,1
7780,2015-08-26 00:00:00,Mizoram,23.3572,92.7878,,,,1
7778,2015-08-26 00:00:00,Mizoram,23.8447,93.0514,,,,1
7836,2015-08-27 00:00:00,Mizoram,24.042,92.6724,,,,1
7837,2015-08-27 00:00:00,Mizoram,23.7269,92.7265,,,,1
7972,2015-08-28 01:45:00,Mizoram,23.4495,92.8112,,,,1
7933,2015-09-01 00:00:00,Assam,26.1868,91.6739,,,,1
7923,2015-09-01 00:00:00,Assam,26.49349035,91.72137514,,,,1
7956,2015-09-05 00:00:00,Meghalaya,26.048,91.8695,,,,1
8012,2015-09-06 15:00:00,Meghalaya,25.9703,91.8584,,,,1
8224,2015-09-14 01:30:00,Mizoram,23.7313,92.7187,,,,1
8223,2015-09-14 03:10:00,Mizoram,23.7348,92.7187,,,,1
8339,2015-09-23 00:00:00,Assam,26.1666,91.7042,,,,1
8366,2015-09-23 15:00:00,Meghalaya,25.583,91.893,,,,1
9405,2016-04-19 00:00:00,Nagaland,26.7223,95.0243,,,,1
7655,2016-04-22 02:30:00,Arunachal Pradesh,27.5799,91.8569,,,,1
9404,2016-05-01 00:00:00,Arunachal Pradesh,28.0822,96.5316,,,,1
9338,2016-05-18 08:00:00,Assam,24.4638,92.4943,,,,1
9335,2016-05-18 08:00:00,Assam,24.5202,92.7239,,,,1
9336,2016-05-18 08:00:00,Assam,24.5308,92.5121,,,,1
9334,2016-05-18 08:00:00,Assam,24.5204,92.7264,,,,1
9169,2016-06-12 00:00:00,Nagaland,26.1677,94.2442,,,,1
9168,2016-06-12 23:00:00,Arunachal Pradesh,27.6438,93.871,,,,1
9142,2016-06-14 08:00:00,Nagaland,26.3185,94.5247,,,,1
8222,2016-06-22 12:00:00,Assam,26.1961,91.7825,,,,1
8237,2016-07-01 00:00:00,Arunachal Pradesh,27.0136,92.6351,,,,1
8684,2016-07-07 00:00:00,Assam,25.9611,91.3681,,,,1
8900,2016-07-07 00:00:00,Manipur,25.0118,94.3136,,,,1
8901,2016-07-10 00:00:00,Nagaland,25.7902,94.1318,,,,1
8930,2016-07-11 23:00:00,Nagaland,26.1699,94.4922,,,,1
8996,2016-07-14 00:00:00,Assam,26.1768,91.7702,,,,1
